text,label
"On this day in 1893 the trademark ""Coca-Cola"" was registered in the United States Patent Office.",2
Estimating The Fair Value Of Rexnord Corporation (NYSE:RXN),2
Evercore downgrades bluebird bio and Clovis in premarket analyst action,0
Coca-Cola Breaks Down a Record Quarter,1
Leading institutes see German economy shrinking 4.2% this year - sources  ,0
Bluebird bio stock price target cut to $86 from $172 at Evercore ISI,0
The sky is falling as the entire cryptocurrency market crashes,0
Sugar's Short-Term Support Is Eroding.  #markets #stocks #trading,0
"$LSCC - Lattice unveils FPGA platform, products ",2
Canada’s trade deficit of goods narrowed in October and came in slightly ahead of expectations ,1
Record Gasoline Prices in Australian Cities Spark Boycott Call,2
"Kellogg Q4 North America sales fell 7%, Europe sales up 3% and Latin America sales down 2%",0
"Is LSC Communications, Inc. (LKSD) Is Burning These Hedge Funds",2
UK watchdog probing Google-Looker deal,0
"The Fed announced new programs to help markets, the NYSE begins trading remotely today, and Trump activated the Nat… ",2
"Perceptron EPS misses by $0.02, misses on revenue",0
Next week.,2
"Nat gas prices plunge on milder weather, ample supplies",0
A group of investors sued 4 cryptocurrency exchanges and 7 issuers claiming they sold billions of dollars of unregi… ,0
EBay Sells StubHub to Viagogo for $4.05 Billion,2
Natural Gas Continues To Dig A Deeper Bottom.  #stocks #investing #trading,0
What Bad News? Investors Keep Stocks Rising--Update #economy #MarketScreener  ,1
"All major indexes finished the day in the green, as the number of new coronavirus cases in the U.S. appeared to slo… ",1
China won't resort to massive infrastructure stimulus as investment slows,0
Is Applied Optoelectronics Inc (AAOI) A Good Stock To Buy?,2
"Casper Sleep shares slide 13% on second day of trading, falling below $12 IPO issue price",0
Adamas down 40% as investors react to Gocovri effect in MS study,0
"The China-driven growth in beef consumption may soon be over, @davidfickling shows (via @bopinion) ",0
"$XB1:COM $UGA $PSX - U.S. gasoline futures in freefall, close at all-time lows ",0
"PagSeguro EPS misses by R$0.02, misses on revenue",0
Kohl's stock price target cut to $48 from $52 at Deutsche Bank,0
Gold Price Forecast – Gold Markets Rally Into The Weekend,1
Canada Goose's stock tumbles 14% toward a 2-yr. year premarket after Q3 results,0
Axonics launches $110M equity offering; shares down 3% after hours,0
Yum Brands Q4 Pizza Hut same-store sales down 2%; FactSet consensus down 0.9%,0
Mazda issues recall over Takata airbag inflators again,2
Synaptics stock price target raised to $40 from $32 at J.P. Morgan,1
Delayed debut for all-electric Ferrari,2
"Employees of ATSG Companies Raise Over $380,000 for Charity",2
China Bucks Global Research Cuts as Analyst Count Hits Record,1
Canada Goose downgraded to buy from strong buy at CFRA,0
$TRP - Work starts in Montana on Keystone XL pipeline ,2
"In a sharply worded letter, HP told Xerox it has “significant concerns about both the near-term health and long-ter… ",0
"Oaktree Specialty Lending NII misses by $0.02, misses on total investment income",0
"MAXIMUS EPS misses by $0.01, misses on revenue",0
Tech Down As Traders Hedge On US-China Deal Prospects -- Tech Roundup #economy #MarketScreener… ,0
Inside the PBOC’s struggle to balance China’s growth and debt ,0
Edited Transcript of CTK.N earnings conference call or presentation 18-Nov-19 1:00pm GMT,2
London Underground Faces Bakerloo Line Strike This Month,2
Read This Before You Buy The Marcus Corporation (NYSE:MCS) Because Of Its P/E Ratio,2
"European car sales up 8.6% in Oct, driven by VW rebound - ACEA",1
"$BZH (+0.0% pre) Beazer Homes Announces Preliminary Operating Results - BW

",1
$NVEE - NV5 receives $34M LNG contract ,1
$TEVA - Teva inks early-stage drug research deals ,1
"Estee Lauder EPS beats by $0.21, beats on revenue",1
LISTEN NOW: A former Boeing employee speaks out on 737 Max safety concerns — this story and more on the Squawk Pod… ,2
Amazon $AMZN with 2000 July $1900 calls opening in the afternoon as some of the 6000 $1800 calls adjusted higher,1
"Happy Friday guys! 
It's been a long week and we all need a laugh. 
Seen any good #investing and #finance memes lat… ",2
$LRCX - Lam target boosted on 'compelling' setup ,1
"At the heart of Prince Mohammed’s economic reforms, the IPO was at one time seen as a mechanism to raise $100bn fro… ",2
"Hexo's Q1 Report Could Be Ugly, Says Cantor Fitzgerald",0
"""In my time at the Fed, I've seen how changes in business and consumer confidence impact the economy as a whole,"" P… ",2
Arconic Inc. Board of Directors Approves Separation of Company,2
$SHOP - Shopify loses a bull ,0
Mattel Brings Back Aborted Bond Deal and Doubles Offering Size,2
"Hedge Funds Have Never Been This Bullish On HTG Molecular Diagnostics, Inc. (HTGM)",1
"Macy's says weather, soft tourism and weak performance at lower-tier malls weighed in Q3",0
EIA Petroleum Status Report is due in 5 minutes.,2
China’s special-purpose bonds fall short of Beijing’s ambitions ,2
A sell-off in bonds amid improving economic fundamentals could bring cyclical stocks back into the spotlight in the… ,2
The First Oil Company Bailout Of 2020 Is Happening In Canada: Select Shares Soar.  #trading #investing #stockmarket,1
"$YORW - I Wouldn't Touch York Water With A Stick, And Neither Should You. Get more info on Seeking Alpha:… ",2
The latest Eastern European politician to face accusations of plagiarism is the Serbian finance minister ,2
California governor rejects $13.5 billion PG&E settlement,0
Kohl's shares slide 10.5% in premarket trade,0
"Instead of Universal Basic Income, Try Universal Basic Stakeholding",2
Morgan Stanley says global growth should recover in 2020 as trade tensions and monetary policy ease,1
Aurora Cannabis (NYSE:ACB) Stock Dives Breaking Key Support - Live Trading News,0
NTPC Q3 Results: Profit Meets Estimates As Other Income Rises,1
"PDD, URBN among premarket losers",0
"Qudian EPS misses by $0.04, beats on revenue",2
"When the market sells off quickly like this morning, it is quite common to undercut the prior low by a few pennies... ",0
U.S. dollar up 0.1% at 109.92 Japanese yen,1
"Wimbledon Owner Bids for Bank of England Sports Club, Mail Says",2
Purple Innovation initiated at overweight with $12 price target at KeyBanc Capital,1
Aggressive Fed boost fails to stop sell-off #Samp;P500 #economy #MarketScreener  ,0
Takeda Announces 18-Month Data from Pivotal Phase 3 Trial of Dengue Vaccine Candidate Met All Secondary Endpoints… ,1
RingCentral (RNG) Q4 Earnings and Revenues Beat Estimates,1
"Is Atlantic Capital Bancshares, Inc. (ACBI) A Good Stock To Buy ?",2
"The ‘great rotation’ will arrive in 2020 and bring another strong year for stocks, JP Morgan says ",1
Powerlong Real Estate : PROPOSED SPIN-OFF AND SEPARATE LISTING OF POWERLONG COMMERCIAL MAN... #PowerlongRealEstate… ,2
Alio Gold Settles Arbitration With Maverix Metals  ,1
"Voya Q4 beats, sees 10% normalized EPS growth in 2020, 2021",1
$PHUN news out !!!!,2
Ansys stock price target raised to $265 from $235 at Benchmark,1
$TOPS TOP Ships (TOPS) Stock Is Rocketing For Multiple Reasons  via @AlphaStockNews1,1
United Bankshares to buy Carolina Financial in a stock deal valued at $1.1 bln,2
Juiced Bikes Scorpion Is An E-Bike With A Motorcycle Spirit,2
Revance files U.S. application for frown line treatment; shares up 3% premarket,1
Major Resistances Are Broken – Time To Go Up,1
$RINF $IVOL - Fed's Daly discusses shifting focus to higher inflation ,2
$CLMT - Digging Into Calumet's Ever Improving Operations And Balance Sheet. Sign up for updates on Seeking Alpha!… ,2
“The support for Impeachment is not there. I think the Democrats will have to come up with a new game plan.” @jasoninthehouse @FoxNews,2
UPDATE 2-U.S. safety board wants Boeing to redesign 737 NG part after fatal Southwest accident,0
Netflix downgraded to ‘underperform’ at Needham,0
JUST RELEASED: Oil Price Dynamics Report Oil prices fell over the past three weeks owing to decreased demand and… ,0
$SYBX another good one for next week. Webcast Presentation at the Piper Jaffray 31st Annual Healthcare Conference. ,2
$ECONX: Nonfarm Payroll Revisions- October revised to 135K from 189K; September revised to 193K from 180K ,0
Actinogen Medical : ACW 2019 AGM Chairman's Address #ActinogenMedical #Stock #MarketScreener  ,2
Rise in U.S. Labor-Force Participation Led by Millennial Women,1
ArcelorMittal sees 2020 steel pick-up as debt hits low,1
Stock Market Update: U.S. offers to cut existing tariffs and cancel Dec. 15 tariffs,1
What the January Jobs Report says about the economy,2
Franc’s Ascent Versus Struggling Euro Shows Few Signs of Fading,0
GrubHub stock price target raised to $40 from $34 at Oppenheimer,1
Top 5 credit cards for 2020,2
Hedge Funds Are Warming Up To Celestica Inc. (CLS),1
"GameStop $GME reports earnings: 
Net sales: $1.38 billion; decrease of 25.7% 
Diluted loss per share of $1.02",0
LVMH will acquire Tiffany for $16.2 billion in a $135-per share cash deal that will help the French luxury goods ow… ,2
"Euro up 0.1% at $1.1080; British pound at $1.2947, down 0.1% against dollar",2
Be Sure To Check Out Atrion Corporation (NASDAQ:ATRI) Before It Goes Ex-Dividend,2
$KIM: Compass Point ups to Neutral,1
FLEX LNG misses on revenue,0
New Netflix bear steps out,0
Utilities Down As Treasury Yields Rise -- Utilities Roundup #economy #MarketScreener  ,0
"The Executive VP & Chief Commercial Officer of Corteva, Inc. (NYSE:CTVA), Timothy  Glenn, Just Bought 6.7% More Shares",2
Tesla Cybertruck debut drew ridicule online after the newly-unveiled model’s armored glass windows cracked like spi… ,0
Siemens Considers Buying Iberdrola’s Siemens Gamesa Stake,2
$ZIOP: ZIOPHARM presents clinical data for controlled IL-12; reinforced favorable safety profile and initial data ,2
Ghana plans to use $1 billion of newly raised cash to restructure debts with power generators ,2
"BrightSphere Investment EPS beats by $0.06, beats on revenue",1
"NEW Global Electrification Platform, a one-stop-shop for: 

✅ public #data
✅ modeling tools
✅ Open Source, multifun… ",2
"Despite Back-and-Forth Trade News, Market Continues To Grind Higher",1
Total tops Q4 earnings outlook as production climbs 8%,1
Gold prices settle higher to post a weekly rise of over 1%,1
Pyxus International among consumer gainers; Tupperware Brands and Fossil among losers,2
"Fed's Kaplan Talks Economic Outlook, Trade and Credit Spreads",2
Boris' Brexit Pledge Is Gift For 2020 Markets: Ashworth (Radio),2
12 Technology Stocks Moving In Monday's Pre-Market Session,2
Shell to continue search in renewables after losing Eneco tender  ,2
Burberry Says Viral Epidemic Devastates China Sales,0
Jeremy Corbyn has announced he would take 'a neutral stance' in a second Brexit referendum if Labour won the genera… ,2
$RPAY - Repay Holdings buys Ventanex for up to $50M ,2
Upgrades 11/25: $ARWR $CACI $CF $DECK $DKS $ENR $EQM $ETRN $FE $HAS $HLX $JD $KIM $LYFT $NTR $NVDA $ORAN $PROS $SNAP $WEN $WING $WRI $ZS,1
Hedge Funds Have Never Been Less Bullish On Public Service Enterprise Group Incorporated (PEG),0
Surveillance: David Herro on Credit Suisse (Podcast),2
Tesla Resumes Rally After Shanghai Factory Restarts Production,1
The Lazard (NYSE:LAZ) Share Price Is Down 26% So Some Shareholders Are Getting Worried,0
Negative-Yield Bond Pool Declines As Hopes For Global Recovery Soar ,1
US Fertility Rate Hit Record Low In 2018 ,0
The Expected and Thrilling Resolution of Oil’s Consolidation,2
"Highlight: 'January has been very warm ” it has had a negative impact on a lot of stocks,â€ @Jefferies Analyst TJ Th... ",0
Health Care Up As Boost To Risk Appetite Buoys Biotech Cos -- Health Care Roundup #economy #MarketScreener… ,1
Peter Thiel Divides Facebook Internally Over Ad Policy (Radio),0
Investors cheered the blockbuster November jobs report ,1
New drugs contribute to AbbVie's upbeat 2020 view; shares hit year-high,1
Canada racks up 400-tonne cannabis pile after production binge ,2
$TEUM - Pareteum +8% after CEO termination ,1
California sues Juul,0
Hedge Funds Aren’t Crazy About Ladder Capital Corp (LADR) Anymore,0
"Saudi, others resist Mexican plan to make small oil output cuts - sources #economy #MarketScreener… ",2
$USA $CRF $SCHX - It's time to buy stocks - Morgan Stanley's Wilson ,1
Mexico Removes the Actual Jet From Its Presidential Jet Raffle,2
"GBP/USD, EUR/GBP, USD/CAD – Limited Gains for Euro, U.S. Dolllar",1
"Bitcoin's back above $7,000 after its biggest one-day gain in two weeks ",1
Toyota in Growth Mode Defies Slowdown in Global Vehicle Demand,1
"After Lehman declared bankruptcy in 2008, a group of market-timing services recommended extensive short positions i… ",2
"Tri Global Energy Maintains Lead in Texas Wind Energy Development Projects, Launches Expansion into New States",1
Canadian National Laying Off Workers,0
The trajectory of mortgage rates will largely dictate whether the good times keep rolling for the housing market in… ,2
$AIKI still in play for me. Stock is falling hard on low volume while MACD is crossing up. Could bounce into the cl… ,2
And now we sell ,0
"XPO announces new CFO, watches for coronoavirus impact ",2
Why Myriad Genetics Shares Are Tanking Today,0
$WDFC: WD-40 increases quarterly dividend to $0.67/share from $0.61/share ,1
$HEPA Hepion Pharmaceuticals Successfully Advances to Next Dosing Level in Ongoing Multiple Ascending Dose Clinical Study of CRV431,1
Bank of Ireland : Notification of Significant Shareholding - 99 KB #BankofIreland #Stock #MarketScreener… ,2
"AGCO EPS misses by $0.61, misses on revenue",0
"$WORK (+1.4% pre) Slack (WORK) Prices Upsized Offering of $750 Million 0.50% Convertible Senior Notes due 2025 - SI

",1
"Historically, a down January significantly increases the odds of a down year. These is the S&P's January and full y... ",0
"Dec. WTI oil down $1.84, or 3.2%, to settle at $55.21/bbl",0
$AMD - Crash Protection For AMD.  #economy #finance #business,2
Invora™ Herbicide Receives EPA Federal Approval,1
"UPDATE 2-UK lawmaker blames HSBC, Stanchart, Baroda in S.Africa corruption",0
TSX futures rise on hopes of U.S.-China phase-one trade deal #economy #MarketScreener  ,1
$CZR - Strong run for Caesars before COVID-19 ,1
Malaysian Prime Minister Mahathir Mohamad has said the country could soon settle with Goldman Sachs over its role i… ,2
EUR/USD Bearish Impulse And Flag Aims at 1.0940 Target,0
"Exxon was found not guilty in New York climate change case, ending the 4-year saga for the oil company. ",1
"$SUMRX: Asian Markets Close: Nikkei +0.8%, Hang Seng +1.5%, Shanghai +0.7% ",1
Live: PM Modi Says Have Kept Fiscal Deficit And Inflation In Check,2
X FINANCIAL INVESTOR ALERT: Wolf Haldenstein Adler Freeman & Herz LLP announces that a  securities  class  acti… ,0
Here's How Disney+'s 28.6 Million Subscribers Compare to Netflix,2
IMO International Maritime Organization : Preparations intensify as 1 January 2020 global ... #IMO #economy… ,2
Teekay Tankers upped two notches to Buy at BAML,1
$TAST: Carrol's Restaurant Group appoints Anthony Hull as CFO ,2
Luckin Coffee buzzing and looking to the future,2
$SAEX (-9.8% pre) SAExploration Announces Receipt of Nasdaq Non-Compliance Letter - SI ,0
Kohl's warning sends J.C. Penney and Dillard's lower,0
"November job gains revised up to 261,000 from 256,000",1
Active Versus Passive Investing: The Fallout. Continue reading:  #investing #markets #trading,2
JABÃ‚Â Adds Goldman Sachs to Lead Banks on Coffee Unit IPO,2
Canopy Growth gets Health Canada license for beverage facility,1
"Ever wondered where MPs go to eat, drink and gossip in Westminster? ",2
$PEP - PepsiCo: It's A Better Dividend Play Today Than You Think. Subscribe to Seeking Alpha for more:… ,1
Trevena reports results from special population studies for oliceridine,2
"STOCKS AT THE CLOSE:
- Dow down 0.15% 
- Nasdaq down 0.33% 
- S&P down 0.18% ",0
Macy’s Slumps as Website Hack Adds to Department-Store Malaise,0
HORNBACH : USDA Releases 2018 Annual Pesticide Data Program Summary #HORNBACH #Stock #MarketScreener… ,2
"RECAP 11/22 Unusual Calls:
$CY Jan 20 C
$CRON Jan 11 C
$DLPH Mar 12.5 C
$UBER Dec 27 C
$ALLY Dec 32 C
$GME Jan 37 C… ",1
Comey Admits Being ‘Overconfident’ in Approving Trump Probe,2
Twitter users explain why Kohl's stock just got obliterated after reporting earnings  by… ,0
TJX Companies +1% after comparable sales impress,1
"IMF Likely To Downgrade India’s Growth Forecast Significantly In January, Says Gita Gopinath",0
AT&T is raising its quarterly dividend to 52 cents a share,1
RCI Hospitality +6.6% after $10M buyback boost,1
LUXURY PURCHASE: French conglomerate LVMH is close to a deal to buy Tiffany & Co. for more than $16 billion ,2
$COMDX: Energy Settlement Prices ,2
Aramco shares up 1.6% in third consecutive day of gains,1
Morgan Stanley analyst Joseph Moore upgraded NVIDIA (NASDAQ: $NVDA) from Equalweight to Overweight with a price tar… ,1
Edited Transcript of ALIM earnings conference call or presentation 30-Oct-19 1:00pm GMT,2
$HLT - Hilton Worldwide Q4 2019 Earnings Preview ,2
Matinas Rides Amarin's Coattails as Vascepa Wins FDA Panel Vote,1
"$M (+0.2% pre) Macy's may have just signaled a dividend cut - Brian Sozzi

",0
How Did Last Week's IPOs Perform?,2
Bets on potential mining defaults surge on worsening sector outlook #AngloAmerican #Stock #MarketScreener… ,0
Volkswagen +2% after strong deliveries report,1
"Alberto Fernández was sworn in as Argentina’s new president on Tuesday, marking a historic return to power for the… ",2
Brexit begins tonight over 3½ years since the U.K. initially voted to leave the EU. So what happens next?... ,2
Boeing to suspend 737 Max production in January,0
Those Who Purchased Park Aerospace (NYSE:PKE) Shares Five Years Ago Have A 36% Loss To Show For It,0
$PDSB nice to see some buyers here,1
Vans parent VF Corp. says mainland China accounted for 6% of total revenue in FY19,2
"Since sports betting became legal in the US, the gaming industry has been on the hunt for American consumers. Tony... ",2
$CIFS deserves your attention next week. Im buying. Loading zone. NOTE: Some China names have been hot lately. ,1
"As Uber, GrubHub and Postmates battle over cities, Doordash is thriving in the suburbs ",1
"White House calls for biggest NASA budget in decades to reach the moon, Mars",2
Pizza Hut's Struggling Turnaround Weighs on Yum Brands Results,0
Oil trades at 3-month low ,0
Top Momentum Set-ups for tomorrow; $CRUS $VIPS $RNG $ZBRA $RAD  1. What is swing trading? 2. The short-term edge ac… ,2
$JE - Just Energy reports lower than expected Q3 Base EBITDA and free cash flow; revises 2020 guidance ,0
FDA OKs Zogenix's Fintepla for Dravet syndrome,1
Some officials worried about the bank's decision to drop self-imposed limits on the ECB's bond purchases ,0
Stock Market Update: Trade balance deficit narrows in November,1
$ZM (-2.0% pre) Taiwan is taking cybersecurity seriously by banning the use of Zoom in government - Quartz ,0
PriceSmart reports 0.3% gain in comparable sales,1
Sberbank of Russia : announces personnel changes to Capital management #SberbankRossii #Stock #MarketScreener… ,2
"U.S. Xpress EPS beats by $0.04, beats on revenue",1
"S&P 500, Nasdaq close at record highs; Dow ends up over 170 points",1
Hawkish FOMC sends dollar lower.,0
WWE stock price target cut to $57 from $79 at Benchmark,0
Optimism among U.S. small businesses plummets by most ever  via @business ,0
"Does General Mills, Inc. (NYSE:GIS) Have A Good P/E Ratio?",2
Trump agrees to help Mexico meet global oil cut target  ,2
Karuna Therapeutics 'cautiously optimistic' about schizophrenia drug results in next trial: CEO ,1
"With milk prices plunging to lows, dairy farmers are dumping the product to curb an oversupply during the… ",0
JPMorgan under the microscope for metals spoofing,0
"With or Without Walsh, British Air Parent Will Welcome Back Boeing’s Max ",2
"$FNJN 'Finjan wins IPR patent trial as the PTAB rules that Juniper Networks failed to prove that Finjan '844 ""Downl… ",1
"Wearables Sales Surge, Bolstering Apple Stock",1
Paul Wolfowitz's NYT Op-Ed: Blatherings Of A Sanctimonious Sicko ,2
